Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Fraud_Score,Predicted_Fraud,Anomaly_Score,Anomaly_Flag,Review_Status,Split,Score_Context
T104845,CUST8848,2023-10-30 18:38:00,39.84,Fashion,Credit Card,Mobile,Pune,0,178,86.94,306,No,0,0.026455749457856687,0,0.4875413582768319,0,Lower score,validation,selection/tuning
T104609,CUST4869,2023-10-30 19:09:00,37.82,Fashion,Debit Card,Desktop,Kolkata,0,46,327.38,993,No,0,0.02661622181850818,0,0.48918561832032337,0,Lower score,validation,selection/tuning
T101750,CUST3308,2023-10-30 19:30:00,61.31,Health,Credit Card,Desktop,Delhi,0,109,24.46,1497,No,0,0.029084718252274003,0,0.48773018824961767,0,Lower score,validation,selection/tuning
T103636,CUST7388,2023-10-30 23:22:00,202.8,Electronics,PayPal,Mobile,Delhi,0,135,256.67,911,No,0,0.08573149060981593,0,0.4979021141778053,0,Lower score,validation,selection/tuning
T104060,CUST2893,2023-10-31 01:32:00,27.86,Utilities,Credit Card,Desktop,Delhi,1,163,354.59,172,No,1,0.6456612365313712,1,0.5186840701427632,1,Model review,validation,selection/tuning
T104190,CUST5877,2023-10-31 03:11:00,112.02,Entertainment,Debit Card,POS,Kolkata,0,74,301.94,1031,No,0,0.19685617870917563,1,0.5011902050049879,0,Model review,validation,selection/tuning
T102859,CUST6562,2023-10-31 05:26:00,15.41,Fashion,PayPal,POS,Delhi,0,118,73.23,1750,No,0,0.15696739125980858,0,0.4834103268416111,0,Lower score,validation,selection/tuning
T103615,CUST8537,2023-10-31 06:15:00,7.28,Utilities,Credit Card,Desktop,Chennai,0,194,209.48,195,No,0,0.13144415752505959,0,0.4925397605620238,0,Lower score,validation,selection/tuning
T103122,CUST8440,2023-10-31 10:08:00,5.17,Health,Credit Card,Desktop,Bengaluru,0,72,375.87,1649,No,0,0.03786147726877814,0,0.48947145930197045,0,Lower score,validation,selection/tuning
T102797,CUST4604,2023-10-31 10:54:00,77.9,Fashion,UPI,POS,Hyderabad,0,87,49.4,494,No,0,0.040735860851533204,0,0.4835347337787849,0,Lower score,validation,selection/tuning
T102096,CUST6946,2023-10-31 15:34:00,68.94,Electronics,Credit Card,Desktop,Bengaluru,0,48,375.59,1575,No,0,0.014034240292993713,0,0.4755111494524774,0,Lower score,validation,selection/tuning
T100151,CUST3106,2023-10-31 16:26:00,21.91,Health,UPI,Mobile,Delhi,0,20,74.57,1697,No,0,0.015631467047949803,0,0.4851875133338904,0,Lower score,validation,selection/tuning
T101513,CUST4567,2023-10-31 18:31:00,1.47,Grocery,Debit Card,Desktop,Mumbai,0,119,472.93,123,No,0,0.024501016914671103,0,0.5073050119146899,0,Lower score,validation,selection/tuning
T103597,CUST5814,2023-10-31 18:55:00,64.36,Electronics,NetBanking,POS,Pune,0,40,483.96,898,No,0,0.021204941636236374,0,0.4748797647077994,0,Lower score,validation,selection/tuning
T104090,CUST5500,2023-10-31 21:07:00,105.99,Electronics,NetBanking,Mobile,Pune,0,191,44.0,830,No,0,0.04519924174231317,0,0.47927789214542366,0,Lower score,validation,selection/tuning
T100493,CUST5675,2023-10-31 22:30:00,16.67,Grocery,NetBanking,Desktop,Delhi,0,107,82.44,93,No,0,0.08065333837523969,0,0.4795176870782263,0,Lower score,validation,selection/tuning
T103700,CUST7483,2023-11-01 00:16:00,75.63,Food,Debit Card,POS,Pune,0,67,415.47,378,No,1,0.17250384552443573,1,0.47682597713114494,0,Model review,validation,selection/tuning
T101926,CUST7303,2023-11-01 02:52:00,70.98,Utilities,Debit Card,Mobile,Chennai,0,188,496.8,1956,No,0,0.20667662397612155,1,0.48020754567159185,0,Model review,validation,selection/tuning
T103273,CUST2027,2023-11-01 06:25:00,61.37,Entertainment,UPI,Mobile,Kolkata,0,43,381.76,1545,No,0,0.11278683384068304,0,0.4934312773717239,0,Lower score,validation,selection/tuning
T103088,CUST3442,2023-11-01 06:51:00,69.96,Entertainment,NetBanking,POS,Kolkata,0,41,171.15,1408,No,0,0.09581504313473764,0,0.4877519544358125,0,Lower score,validation,selection/tuning
T103764,CUST9390,2023-11-01 06:59:00,54.31,Entertainment,UPI,Desktop,Hyderabad,0,159,111.65,740,No,0,0.1187504948794632,0,0.4879788836614172,0,Lower score,validation,selection/tuning
T103386,CUST6071,2023-11-01 09:08:00,22.31,Health,NetBanking,Mobile,Delhi,0,185,472.84,1933,No,0,0.0400163332966005,0,0.47842536724134943,0,Lower score,validation,selection/tuning
T102755,CUST2275,2023-11-01 09:10:00,27.46,Grocery,Credit Card,Desktop,Hyderabad,0,89,346.26,500,No,0,0.04303640466165157,0,0.48531469405113,0,Lower score,validation,selection/tuning
T100275,CUST3271,2023-11-01 15:35:00,55.69,Entertainment,NetBanking,Mobile,Bengaluru,0,110,170.41,60,No,0,0.019032242692455705,0,0.48002702627116733,0,Lower score,validation,selection/tuning
T101743,CUST5018,2023-11-01 18:12:00,0.89,Food,Debit Card,Desktop,Mumbai,0,29,151.75,968,No,0,0.02935056845952624,0,0.4982702247728098,0,Lower score,validation,selection/tuning
T101766,CUST6150,2023-11-01 19:43:00,106.96,Entertainment,Credit Card,Mobile,Delhi,0,35,132.52,1556,No,0,0.046171563292760946,0,0.48158805721312603,0,Lower score,validation,selection/tuning
T100983,CUST7955,2023-11-01 22:50:00,6.25,Health,UPI,Mobile,Pune,0,173,96.18,1435,No,0,0.09178874938162045,0,0.5020553566954624,0,Lower score,validation,selection/tuning
T104788,CUST3183,2023-11-01 23:02:00,54.33,Fashion,UPI,Mobile,Pune,0,15,93.0,1045,No,0,0.1330572294413776,0,0.4785006368184324,0,Lower score,validation,selection/tuning
T104194,CUST5414,2023-11-02 01:21:00,77.23,Food,UPI,POS,Delhi,0,79,470.68,1955,No,0,0.18618174619075514,1,0.4779278110762613,0,Model review,validation,selection/tuning
T100650,CUST6063,2023-11-02 01:37:00,7.27,Grocery,PayPal,Mobile,Kolkata,0,136,312.97,577,No,0,0.09322294360236225,0,0.502209269349943,0,Lower score,validation,selection/tuning
T104171,CUST9801,2023-11-02 01:37:00,349.52,Grocery,UPI,Desktop,Delhi,0,56,438.17,713,No,0,0.19700939756669025,1,0.5219771170572967,1,Model review,validation,selection/tuning
T104842,CUST3443,2023-11-02 04:24:00,34.75,Grocery,NetBanking,Desktop,Bengaluru,0,127,160.06,172,No,0,0.13750170790978888,0,0.47839271117769755,0,Lower score,validation,selection/tuning
T100683,CUST3707,2023-11-02 05:05:00,88.36,Utilities,Credit Card,Mobile,Mumbai,0,189,402.99,1229,No,0,0.13501229242148685,0,0.4795764882861602,0,Lower score,validation,selection/tuning
T102350,CUST8758,2023-11-02 05:34:00,80.87,Health,Debit Card,POS,Bengaluru,0,111,122.19,528,Yes,1,0.13111726622138634,0,0.4868924025432725,0,Lower score,validation,selection/tuning
T102553,CUST3614,2023-11-02 06:48:00,236.04,Health,NetBanking,Desktop,Delhi,0,133,208.15,1334,No,0,0.09269156954305946,0,0.49867870297551,0,Lower score,validation,selection/tuning
T100718,CUST9371,2023-11-02 08:30:00,10.62,Fashion,Credit Card,Desktop,Pune,0,111,218.37,1347,No,0,0.051985326386594984,0,0.48746753906674195,0,Lower score,validation,selection/tuning
T104188,CUST6802,2023-11-02 10:15:00,94.58,Fashion,PayPal,Mobile,Kolkata,0,156,243.81,1995,No,0,0.024944387896836707,0,0.49123677906343166,0,Lower score,validation,selection/tuning
T102377,CUST6273,2023-11-02 11:58:00,124.47,Travel,UPI,Desktop,Hyderabad,0,48,12.12,1470,No,0,0.020367774466455088,0,0.49503209037081725,0,Lower score,validation,selection/tuning
T102449,CUST5202,2023-11-02 14:29:00,33.54,Entertainment,PayPal,POS,Chennai,0,155,25.31,782,No,0,0.014043474773751357,0,0.48974192130332667,0,Lower score,validation,selection/tuning
T101009,CUST7257,2023-11-02 14:37:00,53.78,Health,NetBanking,Mobile,Hyderabad,0,102,392.49,1698,Yes,0,0.01024493686877871,0,0.47066924571123064,0,Lower score,validation,selection/tuning
T102846,CUST3189,2023-11-02 16:06:00,123.92,Health,UPI,Mobile,Pune,0,79,118.72,262,No,0,0.012413244860347358,0,0.49230864801824525,0,Lower score,validation,selection/tuning
T103039,CUST9741,2023-11-02 16:49:00,58.5,Food,Debit Card,POS,Chennai,1,172,100.63,659,No,0,0.1599289493656273,1,0.5174530649299354,1,Model review,validation,selection/tuning
T100373,CUST7947,2023-11-02 17:55:00,91.91,Food,Debit Card,Desktop,Bengaluru,0,24,130.63,1714,Yes,0,0.02651234753482005,0,0.4800371909340999,0,Lower score,validation,selection/tuning
T101898,CUST8998,2023-11-02 18:53:00,35.13,Travel,Credit Card,Mobile,Mumbai,1,154,266.45,925,No,0,0.19630334051157464,1,0.5222845074919579,1,Model review,validation,selection/tuning
T103413,CUST1274,2023-11-02 19:04:00,35.76,Fashion,Credit Card,POS,Hyderabad,0,145,412.76,604,No,0,0.032088112511094564,0,0.47707882147005354,0,Lower score,validation,selection/tuning
T102059,CUST2525,2023-11-02 23:28:00,63.07,Food,NetBanking,Mobile,Bengaluru,0,124,424.68,782,No,0,0.13667109049008855,0,0.46838238342499805,0,Lower score,validation,selection/tuning
T100572,CUST9858,2023-11-03 00:23:00,40.41,Fashion,PayPal,Desktop,Chennai,0,44,353.59,106,No,0,0.12471707537196496,0,0.48356639565654924,0,Lower score,validation,selection/tuning
T101077,CUST3963,2023-11-03 00:44:00,91.07,Grocery,PayPal,Mobile,Delhi,0,132,384.08,1454,No,0,0.08632370359763833,0,0.4835046101831014,0,Lower score,validation,selection/tuning
T101359,CUST3348,2023-11-03 00:46:00,71.79,Utilities,Debit Card,Desktop,Bengaluru,0,24,144.44,1763,No,0,0.1162904571154597,0,0.48752044881491563,0,Lower score,validation,selection/tuning
T101859,CUST6146,2023-11-03 01:11:00,104.3,Fashion,NetBanking,Mobile,Mumbai,0,86,400.94,505,No,0,0.14829924222599888,0,0.4798907735217842,0,Lower score,validation,selection/tuning
T102178,CUST9585,2023-11-03 03:40:00,94.77,Grocery,PayPal,Mobile,Bengaluru,0,90,469.84,52,No,0,0.11935549173453679,0,0.4869463694997798,0,Lower score,validation,selection/tuning
T104456,CUST3198,2023-11-03 04:19:00,94.23,Health,UPI,Desktop,Hyderabad,0,6,439.97,1968,No,0,0.11949039768704141,0,0.48742985202141925,0,Lower score,validation,selection/tuning
T102143,CUST5987,2023-11-03 04:43:00,30.19,Utilities,UPI,POS,Delhi,0,180,290.09,1902,No,0,0.10312830772487758,0,0.4899978098140437,0,Lower score,validation,selection/tuning
T100062,CUST9284,2023-11-03 06:55:00,141.16,Travel,Credit Card,POS,Kolkata,0,108,226.68,813,No,0,0.0640402403727702,0,0.49566573237078193,0,Lower score,validation,selection/tuning
T104057,CUST3870,2023-11-03 08:08:00,3.28,Utilities,Credit Card,Mobile,Pune,0,56,52.15,1549,No,0,0.034239020427169434,0,0.49425658194071886,0,Lower score,validation,selection/tuning
T101257,CUST4380,2023-11-03 11:34:00,54.12,Electronics,Credit Card,Desktop,Delhi,0,80,117.8,334,No,0,0.009939500207114104,0,0.4799752067728023,0,Lower score,validation,selection/tuning
T104982,CUST1661,2023-11-03 13:14:00,87.09,Health,UPI,Desktop,Delhi,0,146,370.7,1830,No,0,0.009917615404667351,0,0.48795239855753764,0,Lower score,validation,selection/tuning
T104231,CUST1796,2023-11-03 13:35:00,65.04,Fashion,PayPal,Mobile,Kolkata,0,99,213.22,1455,Yes,0,0.00845572299704211,0,0.4941992269345209,0,Lower score,validation,selection/tuning
T103985,CUST8538,2023-11-03 17:38:00,213.2,Travel,Credit Card,Mobile,Pune,0,118,43.23,1572,No,0,0.015512823933551247,0,0.5059490686764614,0,Lower score,validation,selection/tuning
T101711,CUST3765,2023-11-03 17:58:00,5.06,Utilities,Debit Card,Desktop,Hyderabad,0,190,87.03,1599,No,0,0.012040139879360381,0,0.5013393893637648,0,Lower score,validation,selection/tuning
T101275,CUST3102,2023-11-03 19:56:00,8.87,Grocery,PayPal,Mobile,Bengaluru,0,107,288.36,1002,No,0,0.022606421594933163,0,0.4937171210779758,0,Lower score,validation,selection/tuning
T104495,CUST7383,2023-11-04 01:19:00,75.35,Entertainment,Credit Card,POS,Delhi,0,149,487.45,549,No,0,0.157310135858405,0,0.4943443008803787,0,Lower score,validation,selection/tuning
T100183,CUST8837,2023-11-04 02:51:00,167.87,Utilities,Credit Card,Mobile,Pune,0,125,453.48,1704,No,0,0.14879298525972925,0,0.5014521016893208,0,Lower score,validation,selection/tuning
T100802,CUST7006,2023-11-04 03:59:00,68.7,Entertainment,PayPal,POS,Chennai,0,89,329.93,941,No,0,0.17129739003060668,1,0.5068470681009106,0,Model review,validation,selection/tuning
T104073,CUST8398,2023-11-04 04:24:00,73.94,Health,Debit Card,POS,Kolkata,0,58,360.41,1127,No,1,0.10637491815102365,0,0.49212992202345307,0,Lower score,validation,selection/tuning
T101940,CUST7568,2023-11-04 04:58:00,4.83,Fashion,Debit Card,Desktop,Delhi,0,54,494.96,1684,No,0,0.12981560562639732,0,0.4988802313567874,0,Lower score,validation,selection/tuning
T103661,CUST6636,2023-11-04 05:49:00,55.66,Food,UPI,Mobile,Bengaluru,0,170,266.71,1980,No,1,0.1478048801181376,0,0.4921036116666706,0,Lower score,validation,selection/tuning
T103740,CUST1414,2023-11-04 10:20:00,187.77,Travel,Credit Card,POS,Hyderabad,0,30,277.66,1938,No,0,0.032759323520769545,0,0.5039763666088852,0,Lower score,validation,selection/tuning
T104096,CUST3934,2023-11-04 12:14:00,1.1,Electronics,Credit Card,POS,Hyderabad,0,111,21.18,1009,No,0,0.010301238485646298,0,0.5085332390691538,0,Lower score,validation,selection/tuning
T102495,CUST3254,2023-11-04 13:03:00,54.23,Electronics,UPI,Desktop,Delhi,0,91,275.59,1143,No,0,0.009196300956718941,0,0.5003841183106749,0,Lower score,validation,selection/tuning
T104197,CUST1878,2023-11-04 13:27:00,26.79,Entertainment,UPI,Desktop,Pune,0,114,34.33,922,No,0,0.012282618617416901,0,0.4965639031312048,0,Lower score,validation,selection/tuning
T101604,CUST9427,2023-11-04 14:12:00,5.76,Fashion,PayPal,POS,Chennai,0,177,410.4,1062,No,0,0.01385789616796874,0,0.5040928321321043,0,Lower score,validation,selection/tuning
T103816,CUST4185,2023-11-04 14:53:00,35.6,Travel,Debit Card,Mobile,Delhi,0,28,325.87,885,No,0,0.010188657224939956,0,0.4936060541931175,0,Lower score,validation,selection/tuning
T103567,CUST8668,2023-11-04 15:31:00,88.02,Fashion,Credit Card,Mobile,Bengaluru,0,197,215.33,178,No,0,0.016943067296961406,0,0.48722638464774626,0,Lower score,validation,selection/tuning
T102216,CUST3401,2023-11-04 16:36:00,141.47,Utilities,UPI,POS,Pune,0,150,327.96,656,No,0,0.013473206166435837,0,0.5083278799394235,0,Lower score,validation,selection/tuning
T100547,CUST6878,2023-11-04 22:24:00,89.08,Travel,NetBanking,POS,Delhi,0,19,382.9,686,No,0,0.07517289338923587,0,0.49304624627899524,0,Lower score,validation,selection/tuning
T102248,CUST3533,2023-11-04 23:47:00,73.1,Entertainment,Credit Card,POS,Bengaluru,0,122,340.5,1665,No,0,0.14457648268932594,0,0.49901543197186715,0,Lower score,validation,selection/tuning
T103045,CUST9117,2023-11-05 01:05:00,97.54,Grocery,Credit Card,Desktop,Pune,0,136,125.14,1524,No,0,0.13494298932627527,0,0.49703068857786015,0,Lower score,validation,selection/tuning
T101857,CUST9843,2023-11-05 02:10:00,49.37,Grocery,NetBanking,Mobile,Hyderabad,0,96,310.51,717,No,0,0.14353945914388613,0,0.4864805189055462,0,Lower score,validation,selection/tuning
T100083,CUST4338,2023-11-05 08:49:00,5.25,Health,Credit Card,POS,Delhi,0,191,258.59,1662,Yes,0,0.04182289980199036,0,0.49828852818296726,0,Lower score,validation,selection/tuning
T100383,CUST8122,2023-11-05 12:08:00,167.95,Electronics,NetBanking,Desktop,Mumbai,0,168,158.28,437,No,0,0.015286201756786416,0,0.5020087966636376,0,Lower score,validation,selection/tuning
T102757,CUST9193,2023-11-05 14:48:00,176.68,Food,PayPal,POS,Pune,0,174,281.9,1502,No,0,0.015537663413970252,0,0.5201967624651879,1,Anomaly review,validation,selection/tuning
T103094,CUST9671,2023-11-05 18:07:00,16.71,Travel,Debit Card,POS,Hyderabad,0,45,173.05,76,No,0,0.020924326972502055,0,0.4936545418408797,0,Lower score,validation,selection/tuning
T103746,CUST4504,2023-11-05 18:09:00,87.14,Health,Credit Card,POS,Hyderabad,0,24,149.54,1376,No,0,0.021667838383509802,0,0.49822973377377544,0,Lower score,validation,selection/tuning
T103933,CUST5686,2023-11-05 20:34:00,20.15,Health,Debit Card,Mobile,Bengaluru,0,38,50.8,130,No,0,0.045640690311342214,0,0.49241538638379895,0,Lower score,validation,selection/tuning
T101439,CUST3139,2023-11-05 21:06:00,89.53,Entertainment,Debit Card,Desktop,Kolkata,0,189,176.4,630,No,0,0.050923850705797045,0,0.5010714496251376,0,Lower score,validation,selection/tuning
T101692,CUST5706,2023-11-06 01:08:00,40.69,Food,NetBanking,Mobile,Pune,0,39,265.49,482,No,0,0.15597297032946172,0,0.47668244904497953,0,Lower score,validation,selection/tuning
T104038,CUST6280,2023-11-06 02:05:00,86.17,Fashion,Debit Card,Mobile,Bengaluru,0,120,465.86,1537,No,1,0.227153655482892,1,0.48621583661745493,0,Model review,validation,selection/tuning
T102638,CUST2300,2023-11-06 02:33:00,240.9,Food,PayPal,POS,Delhi,0,159,236.05,1133,No,1,0.22590296513031097,1,0.5079876778040495,0,Model review,validation,selection/tuning
T101894,CUST1318,2023-11-06 03:52:00,64.79,Entertainment,Credit Card,Mobile,Bengaluru,0,143,304.37,328,No,0,0.20728712122315499,1,0.48348558601766173,0,Model review,validation,selection/tuning
T104481,CUST7756,2023-11-06 05:43:00,51.05,Health,PayPal,Desktop,Kolkata,0,91,275.83,1885,No,0,0.08340618396753578,0,0.49272595529488067,0,Lower score,validation,selection/tuning
T100776,CUST1583,2023-11-06 07:27:00,20.83,Travel,Debit Card,POS,Hyderabad,0,140,306.19,1580,No,0,0.0764992292536884,0,0.4886898560196466,0,Lower score,validation,selection/tuning
T104936,CUST5986,2023-11-06 08:17:00,192.24,Health,PayPal,POS,Mumbai,0,65,162.95,925,No,0,0.06530171342381433,0,0.5038159163341207,0,Lower score,validation,selection/tuning
T103136,CUST8536,2023-11-06 09:41:00,108.66,Grocery,PayPal,POS,Mumbai,0,166,166.96,1360,No,0,0.034470950778652545,0,0.4933942249786402,0,Lower score,validation,selection/tuning
T104124,CUST4945,2023-11-06 10:05:00,125.69,Fashion,Debit Card,POS,Hyderabad,0,48,68.67,969,No,0,0.04287621097881145,0,0.49415382636603217,0,Lower score,validation,selection/tuning
T102327,CUST1351,2023-11-06 11:49:00,0.13,Grocery,Debit Card,Mobile,Pune,0,50,255.07,1004,No,0,0.013353035563746165,0,0.5116315052735053,0,Lower score,validation,selection/tuning
T102800,CUST7458,2023-11-06 13:03:00,125.85,Electronics,NetBanking,Desktop,Hyderabad,0,139,283.31,787,No,0,0.011229877656287142,0,0.48653325928387087,0,Lower score,validation,selection/tuning
T103972,CUST8160,2023-11-06 17:32:00,25.75,Entertainment,Debit Card,POS,Bengaluru,0,88,227.56,1513,No,0,0.023016261576600933,0,0.4776334342988954,0,Lower score,validation,selection/tuning
T103001,CUST3460,2023-11-06 17:33:00,127.44,Entertainment,Credit Card,Mobile,Bengaluru,0,17,71.59,80,No,0,0.026447834855761444,0,0.4916738989595554,0,Lower score,validation,selection/tuning
T100266,CUST3974,2023-11-06 21:22:00,95.53,Travel,PayPal,Desktop,Chennai,0,44,366.5,1154,No,0,0.06997033167682502,0,0.48620880164520197,0,Lower score,validation,selection/tuning
T102531,CUST4491,2023-11-07 00:06:00,141.04,Fashion,Credit Card,Mobile,Mumbai,0,144,181.14,971,No,1,0.21590656635068026,1,0.4849905592122807,0,Model review,validation,selection/tuning
T102540,CUST3819,2023-11-07 08:20:00,85.96,Health,Credit Card,Desktop,Chennai,0,126,296.26,301,No,0,0.07822701375879658,0,0.47699037238960446,0,Lower score,validation,selection/tuning
T100828,CUST6590,2023-11-07 08:24:00,107.0,Fashion,UPI,Desktop,Delhi,0,124,415.13,1649,No,0,0.08789942533717036,0,0.4815548756158959,0,Lower score,validation,selection/tuning
T104191,CUST3998,2023-11-07 08:54:00,165.0,Grocery,NetBanking,Desktop,Hyderabad,0,41,337.26,577,No,0,0.05579053731558658,0,0.48934401910931524,0,Lower score,validation,selection/tuning
T104080,CUST5658,2023-11-07 09:40:00,94.3,Fashion,Credit Card,POS,Bengaluru,0,88,340.21,1713,No,0,0.06800628938259873,0,0.48178654857640246,0,Lower score,validation,selection/tuning
T102646,CUST6493,2023-11-07 10:24:00,251.35,Electronics,Credit Card,Desktop,Hyderabad,0,47,499.99,267,No,0,0.03336636670708575,0,0.5048951713292539,0,Lower score,validation,selection/tuning
T102061,CUST5290,2023-11-07 11:22:00,57.48,Fashion,Credit Card,Desktop,Delhi,0,40,409.22,1665,No,0,0.030387537448289054,0,0.48322921177737455,0,Lower score,validation,selection/tuning
T101489,CUST7972,2023-11-07 13:03:00,47.64,Food,Debit Card,POS,Delhi,1,177,166.96,1025,No,1,0.15906131809580412,1,0.5241259318347278,1,Model review,validation,selection/tuning
T102702,CUST5131,2023-11-07 13:17:00,10.73,Fashion,UPI,Mobile,Pune,0,98,414.86,1001,No,0,0.018703273523677424,0,0.4947316045813387,0,Lower score,validation,selection/tuning
T101479,CUST1446,2023-11-07 14:27:00,45.76,Electronics,Debit Card,POS,Bengaluru,0,105,272.84,1194,No,0,0.013202343063045997,0,0.47865539675445484,0,Lower score,validation,selection/tuning
T101310,CUST8535,2023-11-07 14:31:00,6.68,Health,NetBanking,Mobile,Bengaluru,0,137,251.53,539,No,0,0.0147445373453041,0,0.4858728414452879,0,Lower score,validation,selection/tuning
T103269,CUST6771,2023-11-07 15:27:00,93.34,Utilities,PayPal,POS,Bengaluru,0,188,112.98,244,No,0,0.016954708841770746,0,0.47591761673917077,0,Lower score,validation,selection/tuning
T103690,CUST5600,2023-11-07 18:36:00,140.29,Travel,Credit Card,Mobile,Delhi,0,71,186.03,387,No,0,0.0327233478155248,0,0.49970887417183724,0,Lower score,validation,selection/tuning
T100025,CUST3347,2023-11-08 02:26:00,123.03,Electronics,Credit Card,Desktop,Chennai,0,183,364.56,1429,No,0,0.18644230557785746,1,0.48746389362719966,0,Model review,validation,selection/tuning
T104697,CUST8521,2023-11-08 03:19:00,56.7,Utilities,NetBanking,POS,Hyderabad,0,54,128.65,797,Yes,0,0.18007341832058693,1,0.47419056284870725,0,Model review,validation,selection/tuning
T100286,CUST8015,2023-11-08 06:27:00,50.13,Fashion,Credit Card,Mobile,Pune,0,43,341.63,870,No,0,0.12785575230833285,0,0.4746394929449261,0,Lower score,validation,selection/tuning
T103162,CUST3710,2023-11-08 07:43:00,28.65,Electronics,Debit Card,Desktop,Chennai,0,132,414.02,551,No,0,0.06541302720572612,0,0.4740193428454225,0,Lower score,validation,selection/tuning
T100440,CUST1279,2023-11-08 09:54:00,7.09,Grocery,Debit Card,Mobile,Kolkata,0,96,257.72,1298,No,0,0.024659529492694125,0,0.4989033665051237,0,Lower score,validation,selection/tuning
T101586,CUST1866,2023-11-08 10:20:00,95.03,Grocery,UPI,Mobile,Hyderabad,0,47,386.47,1071,No,0,0.033138828668059346,0,0.4815313715466875,0,Lower score,validation,selection/tuning
T100192,CUST5130,2023-11-08 11:38:00,184.54,Grocery,Debit Card,Desktop,Delhi,0,137,303.21,1542,No,0,0.022757920145684743,0,0.5034293970518323,0,Lower score,validation,selection/tuning
T103829,CUST8146,2023-11-08 11:59:00,20.0,Health,Debit Card,Mobile,Hyderabad,0,135,96.6,1853,No,0,0.01788610551134731,0,0.48475156289896254,0,Lower score,validation,selection/tuning
T101550,CUST7382,2023-11-08 13:44:00,241.94,Grocery,Debit Card,Mobile,Chennai,0,163,130.44,1248,No,0,0.020542573360290958,0,0.5187211695051656,1,Anomaly review,validation,selection/tuning
T101284,CUST1183,2023-11-08 14:04:00,31.62,Electronics,PayPal,POS,Pune,0,31,78.98,611,No,0,0.008989019451947017,0,0.478395723001959,0,Lower score,validation,selection/tuning
T100940,CUST3597,2023-11-08 15:29:00,25.62,Electronics,NetBanking,POS,Bengaluru,0,65,227.27,602,No,0,0.012284417993327263,0,0.4709744645465834,0,Lower score,validation,selection/tuning
T104464,CUST2788,2023-11-08 19:17:00,90.03,Fashion,NetBanking,Mobile,Pune,0,160,411.26,1058,No,0,0.03798655514622184,0,0.47560773168510423,0,Lower score,validation,selection/tuning
T101719,CUST7384,2023-11-08 20:51:00,21.87,Travel,UPI,Mobile,Kolkata,0,143,171.0,1580,No,0,0.0492557286758742,0,0.5028255873423357,0,Lower score,validation,selection/tuning
T100898,CUST1784,2023-11-08 23:47:00,1.05,Fashion,NetBanking,POS,Hyderabad,0,108,399.27,1581,No,0,0.15394105243031947,0,0.5017306363166356,0,Lower score,validation,selection/tuning
T102361,CUST1049,2023-11-09 01:17:00,43.86,Grocery,NetBanking,POS,Pune,0,91,323.74,782,No,0,0.11721729994841538,0,0.4778598172903679,0,Lower score,validation,selection/tuning
T104409,CUST4905,2023-11-09 01:23:00,64.73,Travel,UPI,POS,Mumbai,1,7,247.76,1113,No,0,0.6638152479581343,1,0.5248792177824577,1,Model review,validation,selection/tuning
T102198,CUST5593,2023-11-09 02:50:00,63.29,Health,Credit Card,Desktop,Chennai,0,5,487.25,1344,No,0,0.1749367834536306,1,0.47682881688129075,0,Model review,validation,selection/tuning
T103550,CUST4650,2023-11-09 03:58:00,130.29,Utilities,Credit Card,Desktop,Kolkata,0,181,130.95,1747,No,1,0.12868802059319132,0,0.48691843296467285,0,Lower score,validation,selection/tuning
T102140,CUST7074,2023-11-09 08:23:00,136.77,Grocery,Credit Card,Desktop,Bengaluru,0,94,170.91,1043,No,0,0.060334583363950464,0,0.490621602242983,0,Lower score,validation,selection/tuning
T102904,CUST9118,2023-11-09 08:34:00,59.14,Electronics,Debit Card,Mobile,Hyderabad,0,118,361.81,1239,No,0,0.03439523447187046,0,0.47600864628937845,0,Lower score,validation,selection/tuning
T104702,CUST2796,2023-11-09 12:38:00,87.05,Electronics,NetBanking,Desktop,Hyderabad,0,65,180.99,106,No,0,0.010450814597869418,0,0.47880078454123653,0,Lower score,validation,selection/tuning
T100694,CUST2791,2023-11-09 14:02:00,9.76,Entertainment,PayPal,Mobile,Bengaluru,0,180,39.16,752,No,0,0.013074295484189495,0,0.49306529295471646,0,Lower score,validation,selection/tuning
T101070,CUST3569,2023-11-09 17:47:00,28.11,Health,UPI,Desktop,Mumbai,0,168,144.63,1676,No,0,0.018043047223614772,0,0.4891392761016774,0,Lower score,validation,selection/tuning
T102015,CUST2035,2023-11-09 19:56:00,42.36,Food,PayPal,POS,Hyderabad,0,10,249.54,97,No,0,0.03776467322824513,0,0.4773041614879245,0,Lower score,validation,selection/tuning
T100624,CUST2065,2023-11-09 21:46:00,77.04,Entertainment,UPI,Desktop,Chennai,0,77,139.28,455,No,0,0.09037339132399429,0,0.48958798095430195,0,Lower score,validation,selection/tuning
T101474,CUST7594,2023-11-09 23:42:00,31.68,Entertainment,Credit Card,POS,Bengaluru,0,160,376.39,1888,No,0,0.14314374492992796,0,0.4859490177571356,0,Lower score,validation,selection/tuning
T103096,CUST6375,2023-11-09 23:42:00,301.81,Food,Debit Card,Desktop,Pune,0,170,408.53,1947,No,0,0.1602049579789252,1,0.5092373538270061,0,Model review,validation,selection/tuning
