Transaction_ID,Customer_ID,Transaction_Date,Fraudulent,Split
T100318,CUST5875,2023-11-22 10:29:00,0,validation
T101712,CUST7628,2023-11-22 11:06:00,0,validation
T101832,CUST1987,2023-11-22 18:34:00,0,validation
T102249,CUST7377,2023-11-22 19:10:00,0,validation
T104033,CUST2929,2023-11-22 21:46:00,0,validation
T100796,CUST6478,2023-11-23 00:20:00,0,validation
T102053,CUST2060,2023-11-23 05:36:00,0,validation
T100136,CUST3107,2023-11-23 06:56:00,0,validation
T104459,CUST7764,2023-11-23 07:00:00,0,validation
T103123,CUST7285,2023-11-23 07:01:00,0,validation
T103030,CUST9615,2023-11-23 09:55:00,0,validation
T102105,CUST9722,2023-11-23 11:14:00,0,validation
T101071,CUST4287,2023-11-23 11:39:00,0,validation
T102351,CUST5372,2023-11-23 11:59:00,0,validation
T100745,CUST7059,2023-11-23 12:00:00,0,validation
T101812,CUST3344,2023-11-23 12:00:00,0,validation
T102594,CUST8960,2023-11-23 12:01:00,0,validation
T101666,CUST2105,2023-11-23 17:18:00,0,validation
T102625,CUST7829,2023-11-23 19:59:00,0,validation
T102906,CUST4096,2023-11-24 03:03:00,0,validation
T104297,CUST9826,2023-11-24 04:39:00,0,validation
T103159,CUST7757,2023-11-24 05:21:00,0,validation
T100197,CUST4509,2023-11-24 09:14:00,0,validation
T103951,CUST7847,2023-11-24 10:39:00,0,validation
T103961,CUST3023,2023-11-24 13:06:00,0,validation
T101789,CUST1356,2023-11-24 14:50:00,0,validation
T104042,CUST9585,2023-11-24 14:57:00,0,validation
T104732,CUST1333,2023-11-24 15:03:00,0,validation
T100653,CUST5662,2023-11-24 15:25:00,0,validation
T101931,CUST5179,2023-11-24 17:07:00,0,validation
T100497,CUST7168,2023-11-24 20:47:00,0,validation
T102131,CUST7574,2023-11-25 01:45:00,0,validation
T101160,CUST3677,2023-11-25 01:54:00,0,validation
T101873,CUST1073,2023-11-25 04:33:00,1,validation
T102467,CUST3236,2023-11-25 04:40:00,0,validation
T103158,CUST8481,2023-11-25 04:44:00,0,validation
T100596,CUST4226,2023-11-25 05:17:00,0,validation
T102703,CUST7461,2023-11-25 06:50:00,0,validation
T101251,CUST6375,2023-11-25 06:54:00,0,validation
T104335,CUST5279,2023-11-25 07:56:00,0,validation
T100719,CUST9743,2023-11-25 13:17:00,0,validation
T103783,CUST5106,2023-11-25 15:21:00,0,validation
T104295,CUST4614,2023-11-25 20:51:00,0,validation
T101779,CUST9686,2023-11-25 22:22:00,1,validation
T101068,CUST5155,2023-11-26 00:20:00,1,validation
T100108,CUST9026,2023-11-26 02:23:00,1,validation
T103600,CUST4335,2023-11-26 02:29:00,0,validation
T103893,CUST3039,2023-11-26 02:45:00,0,validation
T101209,CUST4186,2023-11-26 03:22:00,0,validation
T104691,CUST7741,2023-11-26 03:52:00,0,validation
T100131,CUST6566,2023-11-26 08:03:00,0,validation
T101384,CUST2514,2023-11-26 09:33:00,0,validation
T104545,CUST9053,2023-11-26 10:55:00,0,validation
T102211,CUST3479,2023-11-26 13:26:00,0,validation
T102734,CUST6829,2023-11-26 13:27:00,0,validation
T101017,CUST5679,2023-11-26 13:59:00,0,validation
T104955,CUST1196,2023-11-26 15:41:00,0,validation
T101609,CUST8417,2023-11-26 16:01:00,1,validation
T102099,CUST7034,2023-11-26 17:30:00,0,validation
T103643,CUST8917,2023-11-26 21:46:00,0,validation
T100599,CUST2648,2023-11-26 22:26:00,0,validation
T102767,CUST4575,2023-11-27 00:34:00,1,validation
T100535,CUST5320,2023-11-27 12:43:00,0,validation
T101464,CUST9285,2023-11-27 12:54:00,0,validation
T100285,CUST9616,2023-11-27 14:20:00,0,validation
T103768,CUST3493,2023-11-27 14:54:00,0,validation
T101809,CUST1466,2023-11-27 16:04:00,0,validation
T101876,CUST9055,2023-11-27 17:37:00,0,validation
T102773,CUST3108,2023-11-27 17:38:00,0,validation
T103265,CUST9134,2023-11-27 19:25:00,0,validation
T100186,CUST4345,2023-11-28 01:11:00,1,validation
T104835,CUST2272,2023-11-28 02:43:00,0,validation
T104270,CUST3909,2023-11-28 03:05:00,0,validation
T102149,CUST8644,2023-11-28 05:50:00,0,validation
T101923,CUST4060,2023-11-28 08:24:00,0,validation
T100769,CUST2826,2023-11-28 11:49:00,0,validation
T100848,CUST7872,2023-11-28 14:50:00,0,validation
T100043,CUST8635,2023-11-28 15:15:00,0,validation
T104683,CUST7478,2023-11-28 16:56:00,0,validation
T104372,CUST2846,2023-11-28 19:09:00,0,validation
T101351,CUST9473,2023-11-29 01:11:00,1,validation
T100287,CUST7060,2023-11-29 03:08:00,0,test
T100477,CUST4498,2023-11-29 06:12:00,0,test
T104870,CUST6074,2023-11-29 07:02:00,0,test
T100288,CUST8619,2023-11-29 07:47:00,0,test
T100450,CUST6520,2023-11-29 13:20:00,0,test
T102715,CUST1410,2023-11-29 15:06:00,0,test
T102141,CUST2674,2023-11-29 15:19:00,0,test
T103407,CUST6145,2023-11-29 16:26:00,0,test
T100598,CUST1588,2023-11-29 20:13:00,0,test
T101330,CUST5814,2023-11-29 21:51:00,0,test
T100380,CUST1899,2023-11-30 01:22:00,0,test
T102146,CUST4927,2023-11-30 02:26:00,0,test
T103820,CUST7983,2023-11-30 04:40:00,0,test
T102247,CUST9518,2023-11-30 05:12:00,0,test
T101385,CUST3802,2023-11-30 05:58:00,0,test
T104298,CUST7235,2023-11-30 06:20:00,0,test
T102417,CUST7180,2023-11-30 06:54:00,0,test
T102841,CUST9842,2023-11-30 09:53:00,0,test
T104805,CUST5985,2023-11-30 12:24:00,0,test
T100500,CUST5321,2023-11-30 12:28:00,1,test
T101426,CUST6558,2023-11-30 12:32:00,0,test
T101392,CUST2082,2023-11-30 14:49:00,0,test
T101527,CUST5663,2023-11-30 17:39:00,0,test
T100209,CUST3856,2023-11-30 20:33:00,0,test
T103059,CUST7706,2023-12-01 02:53:00,0,test
T103105,CUST5824,2023-12-01 03:04:00,0,test
T100845,CUST2889,2023-12-01 04:12:00,1,test
T102135,CUST8748,2023-12-01 06:32:00,0,test
T101420,CUST8690,2023-12-01 09:34:00,1,test
T101749,CUST6603,2023-12-01 11:18:00,0,test
T100460,CUST5920,2023-12-01 12:39:00,1,test
T104808,CUST1313,2023-12-01 13:03:00,0,test
T100426,CUST1675,2023-12-01 13:44:00,0,test
T102878,CUST2538,2023-12-01 14:51:00,0,test
T104756,CUST2132,2023-12-01 16:07:00,0,test
T101095,CUST9796,2023-12-01 17:16:00,0,test
T101602,CUST4566,2023-12-01 17:25:00,0,test
T103648,CUST4148,2023-12-01 20:07:00,0,test
T104740,CUST5386,2023-12-01 21:32:00,0,test
T100196,CUST4645,2023-12-01 22:40:00,0,test
T102366,CUST3996,2023-12-01 23:21:00,0,test
T103087,CUST4445,2023-12-02 03:42:00,0,test
T104520,CUST7053,2023-12-02 04:17:00,0,test
T100766,CUST1469,2023-12-02 06:18:00,0,test
T101107,CUST3628,2023-12-02 09:24:00,0,test
T101521,CUST3988,2023-12-02 11:51:00,0,test
T102489,CUST7347,2023-12-02 21:45:00,0,test
T104210,CUST7949,2023-12-02 21:55:00,0,test
T100915,CUST6113,2023-12-02 23:06:00,0,test
T101546,CUST7851,2023-12-03 00:33:00,0,test
T103686,CUST7547,2023-12-03 01:37:00,0,test
T104387,CUST6778,2023-12-03 02:28:00,1,test
T103431,CUST2647,2023-12-03 04:24:00,0,test
T101469,CUST8913,2023-12-03 07:49:00,0,test
T102290,CUST8050,2023-12-03 11:14:00,0,test
T101127,CUST3876,2023-12-03 11:40:00,0,test
T100207,CUST8197,2023-12-03 13:56:00,0,test
T102923,CUST3840,2023-12-03 15:46:00,1,test
T101611,CUST4807,2023-12-03 16:45:00,0,test
T103354,CUST2756,2023-12-04 02:09:00,0,test
T101835,CUST4468,2023-12-04 05:13:00,0,test
T100551,CUST9188,2023-12-04 09:40:00,0,test
T103011,CUST3883,2023-12-04 10:19:00,0,test
T101218,CUST2550,2023-12-04 10:57:00,0,test
T103881,CUST8422,2023-12-04 12:41:00,0,test
T100070,CUST6606,2023-12-04 14:21:00,0,test
T100033,CUST5190,2023-12-04 17:57:00,0,test
T100655,CUST4143,2023-12-04 18:11:00,0,test
T101371,CUST3378,2023-12-05 07:48:00,0,test
T100234,CUST4462,2023-12-05 10:19:00,0,test
T104041,CUST5137,2023-12-05 12:03:00,0,test
T103523,CUST4659,2023-12-05 17:00:00,0,test
T103290,CUST6471,2023-12-05 21:37:00,0,test
T104447,CUST5859,2023-12-05 22:55:00,1,test
T101377,CUST6820,2023-12-05 23:10:00,0,test
T103185,CUST8574,2023-12-06 00:00:00,0,test
T102909,CUST3650,2023-12-06 02:16:00,0,test
T100224,CUST5486,2023-12-06 06:28:00,0,test
T100855,CUST2895,2023-12-06 09:30:00,0,test
T104453,CUST6265,2023-12-06 12:27:00,0,test
T102952,CUST8475,2023-12-06 13:02:00,0,test
T101183,CUST1445,2023-12-06 14:12:00,0,test
T100019,CUST2634,2023-12-06 15:34:00,0,test
T100660,CUST9000,2023-12-06 18:49:00,1,test
T101476,CUST2402,2023-12-06 19:33:00,0,test
T102824,CUST4836,2023-12-07 07:21:00,0,test
T103150,CUST3783,2023-12-07 09:34:00,0,test
T104132,CUST2717,2023-12-07 11:53:00,0,test
T102273,CUST4505,2023-12-07 16:41:00,0,test
T101304,CUST6723,2023-12-07 18:42:00,0,test
T104563,CUST8741,2023-12-07 21:12:00,0,test
T101074,CUST1996,2023-12-07 23:23:00,0,test
T104589,CUST2634,2023-12-07 23:44:00,0,test
T104063,CUST6434,2023-12-08 03:52:00,1,test
T100931,CUST7038,2023-12-08 04:33:00,0,test
T101239,CUST6111,2023-12-08 05:19:00,0,test
T101619,CUST1649,2023-12-08 10:30:00,0,test
T101335,CUST8368,2023-12-08 14:47:00,0,test
T104420,CUST1007,2023-12-08 19:54:00,0,test
T101930,CUST9121,2023-12-08 21:09:00,0,test
T101014,CUST6114,2023-12-08 22:14:00,0,test
T101315,CUST3892,2023-12-08 23:04:00,0,test
T101801,CUST5704,2023-12-08 23:09:00,1,test
T104424,CUST9028,2023-12-09 02:57:00,0,test
T103566,CUST4172,2023-12-09 02:59:00,1,test
T101714,CUST8525,2023-12-09 06:52:00,1,test
T103048,CUST7206,2023-12-09 07:15:00,0,test
T103856,CUST8272,2023-12-09 12:46:00,0,test
T104142,CUST6336,2023-12-09 13:48:00,0,test
T103075,CUST4521,2023-12-09 23:54:00,0,test
T100706,CUST3698,2023-12-10 02:27:00,0,test
T103895,CUST8965,2023-12-10 02:58:00,0,test
T104886,CUST8770,2023-12-10 04:28:00,0,test
T101263,CUST6626,2023-12-10 09:40:00,0,test
T101150,CUST2723,2023-12-10 13:06:00,0,test
T100260,CUST7302,2023-12-10 13:31:00,0,test
T103009,CUST7598,2023-12-10 19:43:00,0,test
T100946,CUST6911,2023-12-10 21:48:00,1,test
T102093,CUST2031,2023-12-11 02:46:00,0,test
T100664,CUST8414,2023-12-11 03:04:00,0,test
T101152,CUST7788,2023-12-11 04:06:00,0,test
T104786,CUST6080,2023-12-11 04:23:00,0,test
T101616,CUST7119,2023-12-11 04:39:00,0,test
T103372,CUST3067,2023-12-11 05:15:00,0,test
T101623,CUST2885,2023-12-11 06:05:00,0,test
T100342,CUST4239,2023-12-11 07:38:00,1,test
T103016,CUST2532,2023-12-11 08:38:00,0,test
T104880,CUST9376,2023-12-11 08:49:00,0,test
T104926,CUST1836,2023-12-11 09:52:00,0,test
T101615,CUST5723,2023-12-11 10:30:00,1,test
T102787,CUST8039,2023-12-11 11:28:00,0,test
T104211,CUST6048,2023-12-11 12:11:00,1,test
T101010,CUST1703,2023-12-11 15:18:00,1,test
T103360,CUST9114,2023-12-11 15:47:00,0,test
T104445,CUST1907,2023-12-11 16:46:00,0,test
T103609,CUST5207,2023-12-11 17:54:00,0,test
T102848,CUST6711,2023-12-11 18:07:00,0,test
T100748,CUST8725,2023-12-11 23:29:00,0,test
T101060,CUST3905,2023-12-12 01:30:00,1,test
T104323,CUST1452,2023-12-12 01:30:00,1,test
T103778,CUST2341,2023-12-12 09:51:00,0,test
T100204,CUST6414,2023-12-12 10:25:00,0,test
T102978,CUST3972,2023-12-12 16:03:00,0,test
T100821,CUST5935,2023-12-12 16:22:00,0,test
T100377,CUST5358,2023-12-12 20:08:00,0,test
T103464,CUST6242,2023-12-12 22:54:00,0,test
T104914,CUST2447,2023-12-12 22:54:00,0,test
T101400,CUST1696,2023-12-12 23:00:00,0,test
T101383,CUST8404,2023-12-12 23:56:00,0,test
T100795,CUST4355,2023-12-13 01:18:00,1,test
T103906,CUST4944,2023-12-13 02:09:00,1,test
T100443,CUST3997,2023-12-13 02:50:00,0,test
T102576,CUST5258,2023-12-13 02:56:00,0,test
T100255,CUST1983,2023-12-13 04:09:00,0,test
T100371,CUST4692,2023-12-13 05:36:00,0,test
T104611,CUST3870,2023-12-13 06:29:00,0,test
T100900,CUST4691,2023-12-13 08:14:00,0,test
T102457,CUST2068,2023-12-13 09:29:00,0,test
T104340,CUST4671,2023-12-13 11:37:00,0,test
T101336,CUST8568,2023-12-13 11:56:00,0,test
T104099,CUST7494,2023-12-13 16:24:00,0,test
T103748,CUST5251,2023-12-13 17:38:00,0,test
T104341,CUST8296,2023-12-13 17:44:00,0,test
T103771,CUST4582,2023-12-13 17:47:00,0,test
T102448,CUST1240,2023-12-13 22:27:00,0,test
T101133,CUST3268,2023-12-13 23:19:00,0,test
T101567,CUST5080,2023-12-13 23:27:00,0,test
T102194,CUST6047,2023-12-13 23:58:00,0,test
T101190,CUST8390,2023-12-14 00:52:00,0,test
T100825,CUST5935,2023-12-14 02:03:00,0,test
T104083,CUST8632,2023-12-14 03:38:00,0,test
T103707,CUST8803,2023-12-14 05:22:00,0,test
T103491,CUST1973,2023-12-14 05:29:00,1,test
T103364,CUST2600,2023-12-14 08:14:00,0,test
T103003,CUST2371,2023-12-14 08:26:00,0,test
T104524,CUST6089,2023-12-14 10:22:00,0,test
T102242,CUST5145,2023-12-14 17:00:00,0,test
T102770,CUST9207,2023-12-14 18:07:00,0,test
T103436,CUST4920,2023-12-14 19:59:00,0,test
T101367,CUST6746,2023-12-14 21:12:00,0,test
T104031,CUST3710,2023-12-14 22:32:00,0,test
T103824,CUST6832,2023-12-15 00:31:00,1,test
T100715,CUST7696,2023-12-15 01:13:00,0,test
T103862,CUST4822,2023-12-15 01:25:00,0,test
T100698,CUST3063,2023-12-15 01:47:00,0,test
T104972,CUST4199,2023-12-15 02:49:00,0,test
T100163,CUST8868,2023-12-15 04:06:00,0,test
T103245,CUST7857,2023-12-15 04:21:00,1,test
T102707,CUST1358,2023-12-15 13:57:00,0,test
T100808,CUST6411,2023-12-15 14:20:00,0,test
T102460,CUST4311,2023-12-15 19:22:00,0,test
T103830,CUST4541,2023-12-15 21:13:00,0,test
T104311,CUST3483,2023-12-15 21:58:00,0,test
T100128,CUST4829,2023-12-15 23:14:00,0,test
T101729,CUST2802,2023-12-16 03:43:00,0,test
T103786,CUST6745,2023-12-16 09:06:00,0,test
T100607,CUST7228,2023-12-16 09:50:00,0,test
T104513,CUST3851,2023-12-16 12:46:00,0,test
T103535,CUST8372,2023-12-16 13:10:00,0,test
T103969,CUST7442,2023-12-16 15:19:00,0,test
T100926,CUST4842,2023-12-16 17:58:00,0,test
T103107,CUST9986,2023-12-16 19:05:00,0,test
T101401,CUST1222,2023-12-16 22:34:00,0,test
T101061,CUST1060,2023-12-16 22:36:00,0,test
T104916,CUST2741,2023-12-17 00:06:00,0,test
T104237,CUST4318,2023-12-17 00:31:00,0,test
T104838,CUST6159,2023-12-17 01:01:00,0,test
T103396,CUST7243,2023-12-17 02:16:00,0,test
T103024,CUST7480,2023-12-17 06:14:00,0,test
T101752,CUST6329,2023-12-17 09:31:00,0,test
T101399,CUST6196,2023-12-17 12:53:00,0,test
T102624,CUST9708,2023-12-17 13:58:00,0,test
T101702,CUST7451,2023-12-17 14:59:00,0,test
T104649,CUST1547,2023-12-17 19:34:00,0,test
T100874,CUST7766,2023-12-18 01:26:00,0,test
T104539,CUST4879,2023-12-18 02:52:00,0,test
T101954,CUST9095,2023-12-18 03:30:00,1,test
T100712,CUST3564,2023-12-18 08:35:00,0,test
T104310,CUST7600,2023-12-18 08:36:00,0,test
T103052,CUST2978,2023-12-18 09:36:00,0,test
T103521,CUST9655,2023-12-18 10:13:00,0,test
T104488,CUST5374,2023-12-18 11:30:00,0,test
T100436,CUST7808,2023-12-18 12:51:00,0,test
T104918,CUST9116,2023-12-18 14:16:00,0,test
T103127,CUST3595,2023-12-18 18:16:00,0,test
T101600,CUST9919,2023-12-18 21:54:00,0,test
T103549,CUST8902,2023-12-18 23:29:00,0,test
T101870,CUST4321,2023-12-19 01:52:00,0,test
T103702,CUST1700,2023-12-19 02:22:00,0,test
T104048,CUST1305,2023-12-19 04:24:00,0,test
T102213,CUST2313,2023-12-19 05:30:00,0,test
T102577,CUST1201,2023-12-19 07:12:00,0,test
T101423,CUST7219,2023-12-19 10:50:00,0,test
T104025,CUST7454,2023-12-19 12:33:00,0,test
T101448,CUST3167,2023-12-19 14:02:00,0,test
T100988,CUST3983,2023-12-19 14:28:00,0,test
T100526,CUST2866,2023-12-19 19:49:00,0,test
T102158,CUST4225,2023-12-19 22:42:00,0,test
T103468,CUST5533,2023-12-19 22:51:00,0,test
T101065,CUST5428,2023-12-19 23:31:00,0,test
T102690,CUST1518,2023-12-20 01:33:00,0,test
T101221,CUST9333,2023-12-20 06:57:00,0,test
T100428,CUST2879,2023-12-20 10:16:00,0,test
T102918,CUST8372,2023-12-20 12:32:00,0,test
T101537,CUST4425,2023-12-20 12:53:00,0,test
T102354,CUST6786,2023-12-20 13:13:00,0,test
T104667,CUST3729,2023-12-20 13:17:00,0,test
T100059,CUST5418,2023-12-20 15:31:00,0,test
T102052,CUST3101,2023-12-20 16:44:00,0,test
T104932,CUST3884,2023-12-20 18:39:00,0,test
T104701,CUST9906,2023-12-20 19:27:00,0,test
T104575,CUST7336,2023-12-20 19:51:00,0,test
T101274,CUST8023,2023-12-20 22:19:00,0,test
T102386,CUST8925,2023-12-20 22:46:00,0,test
T102651,CUST3937,2023-12-20 23:30:00,0,test
T101142,CUST3247,2023-12-21 00:33:00,0,test
T104333,CUST4922,2023-12-21 06:44:00,0,test
T100075,CUST7806,2023-12-21 08:54:00,0,test
T103791,CUST2114,2023-12-21 12:17:00,1,test
T100438,CUST2560,2023-12-21 14:34:00,0,test
T102635,CUST5511,2023-12-21 18:14:00,0,test
T104873,CUST2431,2023-12-21 18:32:00,0,test
T100757,CUST6087,2023-12-22 00:33:00,0,test
T103633,CUST2108,2023-12-22 02:35:00,0,test
T101462,CUST4541,2023-12-22 03:47:00,1,test
T104875,CUST3976,2023-12-22 06:39:00,0,test
T104992,CUST3443,2023-12-22 08:56:00,0,test
T102195,CUST8931,2023-12-22 14:16:00,0,test
T104367,CUST6410,2023-12-22 14:35:00,0,test
T100409,CUST7876,2023-12-23 05:10:00,0,test
T100185,CUST2000,2023-12-23 09:17:00,0,test
T102663,CUST1571,2023-12-23 11:33:00,0,test
T104331,CUST9047,2023-12-23 14:29:00,0,test
T101639,CUST3421,2023-12-23 17:30:00,0,test
T100743,CUST5896,2023-12-23 18:21:00,0,test
T101557,CUST3239,2023-12-23 20:09:00,0,test
T104135,CUST7196,2023-12-23 21:46:00,0,test
T101116,CUST2143,2023-12-23 22:57:00,0,test
T103688,CUST2601,2023-12-24 02:32:00,0,test
T103941,CUST4544,2023-12-24 03:05:00,1,test
T100838,CUST2117,2023-12-24 04:47:00,0,test
T103857,CUST5875,2023-12-24 08:54:00,0,test
T101827,CUST5807,2023-12-24 11:23:00,0,test
T103324,CUST2344,2023-12-24 11:26:00,0,test
T101333,CUST6273,2023-12-24 15:10:00,0,test
T103406,CUST3049,2023-12-24 22:40:00,0,test
T104139,CUST4351,2023-12-25 00:12:00,0,test
T104671,CUST4463,2023-12-25 01:10:00,1,test
T104187,CUST3976,2023-12-25 05:12:00,0,test
T103222,CUST1294,2023-12-25 05:43:00,0,test
T100313,CUST6238,2023-12-25 06:57:00,0,test
T102381,CUST3855,2023-12-25 07:41:00,0,test
T104166,CUST7668,2023-12-25 08:49:00,0,test
T104153,CUST5551,2023-12-25 09:47:00,0,test
T100742,CUST2989,2023-12-25 11:28:00,0,test
T103082,CUST1609,2023-12-25 11:42:00,0,test
T103079,CUST6276,2023-12-25 12:39:00,0,test
T101922,CUST7633,2023-12-25 12:45:00,0,test
T101800,CUST1775,2023-12-25 13:34:00,0,test
T102989,CUST5683,2023-12-25 16:30:00,0,test
T101047,CUST3233,2023-12-25 18:34:00,0,test
T102225,CUST1889,2023-12-25 19:28:00,0,test
T100652,CUST6860,2023-12-25 20:13:00,0,test
T103441,CUST5240,2023-12-25 20:33:00,0,test
T101631,CUST4065,2023-12-25 22:11:00,0,test
T103918,CUST1930,2023-12-25 23:20:00,0,test
T104754,CUST9394,2023-12-26 01:29:00,0,test
T101955,CUST4588,2023-12-26 02:53:00,0,test
T104925,CUST1152,2023-12-26 04:08:00,0,test
T101591,CUST9297,2023-12-26 06:43:00,0,test
T102258,CUST8975,2023-12-26 09:28:00,0,test
T104199,CUST6367,2023-12-26 10:33:00,0,test
T100114,CUST2620,2023-12-26 11:38:00,0,test
T100949,CUST6394,2023-12-26 13:00:00,0,test
T102606,CUST1939,2023-12-26 17:00:00,0,test
T102450,CUST6447,2023-12-26 17:36:00,0,test
T103195,CUST6633,2023-12-26 17:59:00,0,test
T103763,CUST6465,2023-12-26 18:09:00,0,test
T100241,CUST7253,2023-12-26 18:57:00,0,test
T104220,CUST4856,2023-12-26 22:16:00,0,test
T100054,CUST8792,2023-12-26 23:27:00,0,test
T103143,CUST5510,2023-12-27 01:41:00,0,test
T104437,CUST5300,2023-12-27 02:46:00,0,test
T102860,CUST5726,2023-12-27 04:39:00,0,test
T100109,CUST9033,2023-12-27 06:53:00,0,test
T104913,CUST9346,2023-12-27 08:20:00,0,test
T101696,CUST8486,2023-12-27 10:28:00,0,test
T104288,CUST7660,2023-12-27 10:49:00,0,test
T102713,CUST6553,2023-12-27 13:19:00,0,test
T103841,CUST9999,2023-12-27 16:28:00,0,test
T102445,CUST7148,2023-12-27 23:20:00,0,test
T101328,CUST5171,2023-12-28 00:25:00,0,test
T104778,CUST9381,2023-12-28 00:55:00,0,test
T104496,CUST4198,2023-12-28 02:31:00,0,test
T102494,CUST9691,2023-12-28 10:20:00,0,test
T102081,CUST5194,2023-12-28 14:12:00,0,test
T103322,CUST2230,2023-12-28 15:06:00,0,test
T100376,CUST1706,2023-12-28 15:07:00,0,test
T101899,CUST9142,2023-12-28 15:40:00,0,test
T102434,CUST1605,2023-12-28 17:23:00,0,test
T100791,CUST7472,2023-12-28 17:27:00,0,test
T100686,CUST6783,2023-12-28 23:48:00,0,test
T104741,CUST7395,2023-12-29 01:48:00,0,test
T102786,CUST5783,2023-12-29 04:21:00,1,test
T100480,CUST6821,2023-12-29 08:36:00,0,test
T101935,CUST5436,2023-12-29 11:28:00,0,test
T102619,CUST3350,2023-12-29 11:35:00,0,test
T102671,CUST6347,2023-12-29 15:46:00,0,test
T101651,CUST4210,2023-12-29 16:55:00,0,test
T100254,CUST1806,2023-12-29 17:09:00,0,test
T103124,CUST1669,2023-12-29 18:21:00,0,test
T103440,CUST8739,2023-12-29 19:21:00,0,test
T100247,CUST8843,2023-12-29 21:25:00,0,test
T100476,CUST2313,2023-12-30 01:09:00,0,test
T104015,CUST8330,2023-12-30 02:50:00,1,test
T104402,CUST3432,2023-12-30 08:11:00,0,test
T103625,CUST9746,2023-12-30 08:40:00,0,test
T102605,CUST2384,2023-12-30 19:21:00,0,test
T102864,CUST1828,2023-12-30 22:01:00,0,test
T100311,CUST2032,2023-12-31 00:51:00,0,test
T102349,CUST3243,2023-12-31 00:54:00,1,test
T100148,CUST1301,2023-12-31 03:06:00,0,test
T104383,CUST5294,2023-12-31 04:31:00,0,test
T102257,CUST7025,2023-12-31 05:44:00,0,test
T101267,CUST6185,2023-12-31 05:45:00,0,test
T102747,CUST6718,2023-12-31 07:45:00,0,test
T104492,CUST2041,2023-12-31 08:54:00,0,test
T104104,CUST4069,2023-12-31 09:23:00,0,test
T100716,CUST6454,2023-12-31 11:52:00,0,test
T102463,CUST5496,2023-12-31 12:42:00,0,test
T103833,CUST9065,2023-12-31 14:02:00,0,test
T101674,CUST1509,2023-12-31 15:36:00,0,test
T102708,CUST6178,2023-12-31 17:22:00,0,test
T102888,CUST5915,2023-12-31 17:27:00,0,test
T102719,CUST7491,2023-12-31 18:15:00,0,test
T102611,CUST1029,2023-12-31 19:10:00,0,test
T103444,CUST7251,2023-12-31 20:00:00,0,test
T104862,CUST8422,2023-12-31 21:34:00,0,test
T102296,CUST8978,2023-12-31 23:23:00,0,test
T103687,CUST6640,2023-12-31 23:44:00,0,test
T102931,CUST9237,2024-01-01 02:24:00,0,test
T101889,CUST1825,2024-01-01 05:05:00,0,test
T101231,CUST2456,2024-01-01 05:45:00,1,test
T102079,CUST4526,2024-01-01 06:34:00,0,test
T103973,CUST5776,2024-01-01 08:00:00,0,test
T100282,CUST8893,2024-01-01 08:18:00,0,test
T103930,CUST8604,2024-01-01 09:55:00,0,test
T102435,CUST9597,2024-01-01 10:01:00,0,test
T104478,CUST8005,2024-01-01 10:02:00,0,test
T102486,CUST3476,2024-01-01 12:01:00,0,test
T100594,CUST4054,2024-01-01 14:01:00,0,test
T100758,CUST1740,2024-01-01 16:17:00,0,test
T102408,CUST5352,2024-01-01 16:50:00,0,test
T103213,CUST7848,2024-01-01 17:05:00,0,test
T101622,CUST7253,2024-01-01 17:22:00,0,test
T104900,CUST6390,2024-01-01 17:26:00,1,test
T103008,CUST9732,2024-01-01 20:34:00,0,test
T101572,CUST3841,2024-01-01 20:51:00,0,test
T100432,CUST9967,2024-01-01 21:29:00,0,test
T101452,CUST9993,2024-01-01 22:36:00,0,test
T101796,CUST2886,2024-01-01 22:49:00,0,test
T102070,CUST7527,2024-01-01 23:00:00,0,test
T102115,CUST3735,2024-01-01 23:07:00,0,test
T103201,CUST1618,2024-01-02 03:43:00,1,test
T102981,CUST6688,2024-01-02 05:33:00,1,test
T102269,CUST1672,2024-01-02 06:08:00,0,test
T102668,CUST2694,2024-01-02 06:23:00,0,test
T101777,CUST2721,2024-01-02 10:16:00,0,test
T104414,CUST6321,2024-01-02 15:02:00,0,test
T100523,CUST5301,2024-01-02 15:03:00,0,test
T101277,CUST4530,2024-01-02 16:41:00,0,test
T101887,CUST2944,2024-01-02 21:21:00,0,test
T101273,CUST7326,2024-01-02 21:33:00,0,test
T101370,CUST4775,2024-01-02 22:05:00,0,test
T102760,CUST8352,2024-01-02 22:12:00,0,test
T101110,CUST3919,2024-01-02 23:35:00,0,test
T103834,CUST3647,2024-01-03 00:03:00,0,test
T104650,CUST3548,2024-01-03 00:33:00,0,test
T102986,CUST2367,2024-01-03 06:59:00,0,test
T101737,CUST7441,2024-01-03 08:24:00,0,test
T104397,CUST2384,2024-01-03 08:40:00,0,test
T103194,CUST2614,2024-01-03 09:01:00,0,test
T102544,CUST1019,2024-01-03 09:27:00,0,test
T101175,CUST7814,2024-01-03 19:55:00,1,test
T102936,CUST2943,2024-01-03 20:17:00,0,test
T101040,CUST9571,2024-01-03 22:12:00,0,test
T103842,CUST2687,2024-01-03 22:14:00,0,test
T100411,CUST5040,2024-01-03 22:46:00,0,test
T103478,CUST4543,2024-01-04 07:12:00,0,test
T101682,CUST7388,2024-01-04 07:55:00,0,test
T101640,CUST3865,2024-01-04 09:00:00,0,test
T103709,CUST4671,2024-01-04 09:51:00,0,test
T101325,CUST2168,2024-01-04 10:23:00,0,test
